amfi_code,date,nav,daily_return
120504,2022-02-06,65.8275,0.02730426558922816
120504,2022-02-08,71.026,0.07897155444153281
120504,2022-02-09,71.9986,0.013693576999971757
120504,2022-02-11,70.9845,-0.014084996097146307
120504,2022-02-12,68.5494,-0.03430467214673616
120504,2022-03-01,60.1474,-0.12256854181072352
120504,2022-03-02,61.3621,0.020195386666755244
120504,2022-03-03,61.7102,0.005672882772916887
120504,2022-03-05,63.6773,0.03187641589234835
120504,2022-03-06,65.7054,0.03184965442944332
120504,2022-03-08,70.9199,0.07936181805452835
120504,2022-03-10,72.0508,0.015946158976535507
120504,2022-03-11,71.3316,-0.009981846141888795
120504,2022-04-01,59.4577,-0.16646058689276555
120504,2022-04-02,60.5414,0.01822640297219702
120504,2022-04-03,61.371,0.013703019751773127
120504,2022-04-04,64.375,0.04894820029003921
120504,2022-04-05,63.3571,-0.015812038834951414
120504,2022-04-07,69.3414,0.09445350244881778
120504,2022-04-08,71.0164,0.024155843406680644
120504,2022-04-10,73.2507,0.03146174686410452
120504,2022-04-11,70.6604,-0.035362119406367465
120504,2022-05-01,60.2855,-0.14682764320609565
120504,2022-05-04,64.3437,0.0673163530202121
120504,2022-05-05,64.674,0.005133369700530244
120504,2022-05-07,68.5477,0.059895785014070446
120504,2022-05-08,70.4538,0.027806914017538098
120504,2022-05-09,72.3424,0.02680621911096348
120504,2022-05-10,72.5359,0.0026747799354183144
120504,2022-05-12,69.1814,-0.046246065741239906
120504,2022-06-01,60.5202,-0.1251955005247074
120504,2022-06-04,63.5604,0.05023446716963931
120504,2022-06-05,65.2462,0.026522803506585868
120504,2022-06-06,66.4154,0.017919817552593198
120504,2022-06-07,68.8253,0.036285259141704884
120504,2022-06-09,72.484,0.05315923068987716
120504,2022-06-10,71.5734,-0.012562772473925121
120504,2022-06-12,68.9546,-0.03658901211902754
120504,2022-07-01,60.6373,-0.12061994413715682
120504,2022-07-02,60.7634,0.00207957808147774
120504,2022-07-03,62.006,0.020449810247616274
120504,2022-07-04,64.6895,0.04327806986420657
120504,2022-07-06,67.2525,0.03962003107150314
120504,2022-07-07,68.4486,0.017785212445633913
120504,2022-07-09,71.5886,0.04587383817930535
120504,2022-07-10,70.9064,-0.00952945021972762
120504,2022-07-11,70.82,-0.0012185077792696841
120504,2022-07-12,68.1853,-0.037202767579779694
120504,2022-08-02,61.1429,-0.10328325900157365
120504,2022-08-03,62.8216,0.027455354587368364
120504,2022-08-04,64.1877,0.021745705298814588
120504,2022-08-06,66.9399,0.04287737370243816
120504,2022-08-07,68.2616,0.01974457685177322
120504,2022-08-08,69.4075,0.016786890433274415
120504,2022-08-09,71.9162,0.03614450887872356
120504,2022-08-11,70.9277,-0.013745164510916896
120504,2022-08-12,67.7582,-0.04468634962081108
120504,2022-09-02,61.4413,-0.0932270928094312
120504,2022-09-03,62.7802,0.02179153110367138
120504,2022-09-05,64.3941,0.02570714970643606
120504,2022-09-06,67.0198,0.04077547477175725
120504,2022-09-08,69.3146,0.03424062739667977
120504,2022-09-09,71.2585,0.02804459666506043
120504,2022-09-11,71.1094,-0.0020923819614502293
120504,2022-09-12,67.5851,-0.04956166132747564
120504,2022-10-01,61.5388,-0.0894620263933914
120504,2022-10-02,62.0388,0.008124955312745819
120504,2022-10-03,62.0492,0.00016763702715061335
120504,2022-10-05,65.2877,0.0521924537302656
120504,2022-10-06,67.1629,0.028722102325552834
120504,2022-10-08,69.1542,0.02964880908954215
120504,2022-10-10,71.6909,0.03668179228448887
120504,2022-10-11,71.1915,-0.006966016607407588
120504,2022-11-01,62.3051,-0.12482389049254472
120504,2022-11-02,62.1812,-0.0019886012541510123
120504,2022-11-03,61.795,-0.006210880459045387
120504,2022-11-04,63.4551,0.026864633060927234
120504,2022-11-05,66.0124,0.04030093719811334
120504,2022-11-07,68.8689,0.043272173106870815
120504,2022-11-08,68.9533,0.0012255168878840816
120504,2022-11-10,72.8474,0.05647445444960564
120504,2022-11-11,70.4329,-0.03314462836010601
120504,2022-12-01,62.6963,-0.10984355322583628
120504,2022-12-04,63.3688,0.01072631080302977
120504,2022-12-05,65.8829,0.039674098294428806
120504,2022-12-07,69.0249,0.04769067542564143
120504,2022-12-08,69.1245,0.0014429575414089957
120504,2022-12-09,71.8883,0.03998292935211101
120504,2022-12-10,72.384,0.006895419699728622
120504,2022-12-12,68.2154,-0.05759007515473025
120504,2023-01-02,65.2449,-0.04354588553317873
120504,2023-01-03,68.6742,0.052560430010621495
120504,2023-01-05,67.4533,-0.017778146669345962
120504,2023-01-06,64.512,-0.043604983003055375
120504,2023-01-08,77.0172,0.19384300595238102
120504,2023-01-09,84.451,0.09652129654155162
120504,2023-01-11,84.9543,0.005959668920439087
120504,2023-01-12,87.3269,0.027927956560173994
120504,2023-02-01,66.7892,-0.2351818282797168
120504,2023-02-02,65.2735,-0.022693788816155802
120504,2023-02-03,67.9716,0.041335304526339156
120504,2023-02-05,67.4416,-0.007797374197458962
120504,2023-02-06,64.401,-0.045084932741809136
120504,2023-02-08,77.3732,0.20142854924612985
120504,2023-02-10,84.6818,0.0944590633449307
120504,2023-02-11,84.0057,-0.007984006008374789
120504,2023-03-01,66.4084,-0.20947745212527247
120504,2023-03-02,65.9634,-0.006700959517169647
120504,2023-03-03,68.6242,0.04033752050379458
120504,2023-03-04,70.8317,0.032167952413288514
120504,2023-03-05,67.1633,-0.05179037069560655
120504,2023-03-07,71.9687,0.07154800315053
120504,2023-03-08,78.2024,0.08661682092354028
120504,2023-03-10,83.3532,0.06586498624083159
120504,2023-03-11,84.7495,0.016751606417030107
120504,2023-04-01,67.471,-0.20387730901067258
120504,2023-04-04,71.3613,0.05765884602273563
120504,2023-04-05,68.1186,-0.04544059595326877
120504,2023-04-07,71.6981,0.052548055890755174
120504,2023-04-08,78.2883,0.09191596430030935
120504,2023-04-09,84.1807,0.07526539725603953
120504,2023-04-10,84.0005,-0.002140633185516383
120504,2023-04-12,87.9845,0.04742828911732655
120504,2023-05-01,69.2195,-0.2132762020583171
120504,2023-05-04,70.6781,0.021072096735746504
120504,2023-05-05,67.4178,-0.046128857453723304
120504,2023-05-06,64.3438,-0.04559626686127405
120504,2023-05-07,72.8431,0.13209198089015572
120504,2023-05-09,85.1264,0.16862681571761762
120504,2023-05-10,83.6395,-0.017466966769415948
120504,2023-05-12,88.2259,0.054835334979286054
120504,2023-06-01,69.0853,-0.21694989793246644
120504,2023-06-02,65.2308,-0.05579334532816682
120504,2023-06-03,68.0599,0.04337061633461481
120504,2023-06-04,71.0426,0.04382463095008937
120504,2023-06-06,64.9547,-0.08569365422999708
120504,2023-06-07,72.2566,0.11241526787130107
120504,2023-06-09,84.814,0.17378896875856298
120504,2023-06-10,82.9567,-0.021898507321904348
120504,2023-06-11,84.7756,0.02192589628083086
120504,2023-06-12,87.5688,0.032948159611963845
120504,2023-07-02,65.8224,-0.2483350234330035
120504,2023-07-03,67.7243,0.028894418921218357
120504,2023-07-04,70.5307,0.04143859737199196
120504,2023-07-06,64.8854,-0.08004032286649632
120504,2023-07-07,71.4439,0.10107820865710915
120504,2023-07-08,79.4966,0.112713611658938
120504,2023-07-09,84.2592,0.05990948040545141
120504,2023-07-11,85.734,0.01750313318901653
120504,2023-07-12,88.6294,0.033771899129867
120504,2023-08-02,66.2765,-0.25220637847034966
120504,2023-08-03,68.2322,0.029508196721311553
120504,2023-08-05,67.4596,-0.011323099650898172
120504,2023-08-06,66.2749,-0.01756162206713341
120504,2023-08-08,81.2379,0.22577174767521324
120504,2023-08-09,85.7594,0.055657519458282456
120504,2023-08-11,86.1101,0.0040893476400254425
120504,2023-08-12,87.3568,0.01447797645107829
120504,2023-09-01,69.3364,-0.20628502875563215
120504,2023-09-02,65.1409,-0.06050934285598897
120504,2023-09-03,68.8889,0.05753681634733332
120504,2023-09-05,67.8091,-0.01567451360088501
120504,2023-09-06,66.3874,-0.020966212499502257
120504,2023-09-08,81.6614,0.23007377906048432
120504,2023-09-10,83.935,0.02784179551171051
120504,2023-09-11,86.1534,0.02642997557633886
120504,2023-10-01,69.4319,-0.19408984439383714
120504,2023-10-02,65.9391,-0.05030540716875098
120504,2023-10-03,68.156,0.033620416414540166
120504,2023-10-04,69.7741,0.02374112330535816
120504,2023-10-05,66.887,-0.04137781784358385
120504,2023-10-07,72.4505,0.08317759803848279
120504,2023-10-08,80.9914,0.11788600492750212
120504,2023-10-10,84.2213,0.03987954276626904
120504,2023-10-11,86.0819,0.022091798630512693
120504,2023-11-01,69.3088,-0.19485048540982486
120504,2023-11-04,69.766,0.006596564938362803
120504,2023-11-05,66.3808,-0.048522202792191216
120504,2023-11-07,73.257,0.1035871818357117
120504,2023-11-08,80.6419,0.10080811390037825
120504,2023-11-09,85.4627,0.05978033751684908
120504,2023-11-10,84.9154,-0.006403963366474419
120504,2023-11-12,88.0085,0.036425666015822644
120504,2023-12-01,68.8375,-0.21783123221052503
120504,2023-12-04,69.2475,0.005956055928817872
120504,2023-12-05,66.3283,-0.04215603451388139
120504,2023-12-06,67.0465,0.01082795729726227
120504,2023-12-07,73.5747,0.09736824442737513
120504,2023-12-09,85.6227,0.16375194190394238
120504,2023-12-10,84.8347,-0.009203166917184258
120504,2023-12-12,87.0768,0.026429043775719308
120504,2024-01-01,88.1523,0.01235116586737206
120504,2024-01-02,91.2267,0.034876004369710056
120504,2024-01-03,96.3347,0.05599237942400648
120504,2024-01-04,106.2431,0.10285390414876461
120504,2024-01-05,103.2105,-0.02854397132613795
120504,2024-01-07,112.6899,0.09184530643684496
120504,2024-01-08,112.3929,-0.0026355511895919115
120504,2024-01-10,109.6292,-0.024589631551459212
120504,2024-01-11,113.0798,0.0314751909162887
120504,2024-02-01,89.0952,-0.21210331111303693
120504,2024-02-02,90.4696,0.01542619579954918
120504,2024-02-04,104.2897,0.15275960101514752
120504,2024-02-05,103.7014,-0.005641017281668215
120504,2024-02-07,112.8164,0.08789659541722661
120504,2024-02-08,113.0128,0.001740881644867187
120504,2024-02-09,113.6442,0.00558697775827155
120504,2024-02-10,107.5284,-0.053815328894919356
120504,2024-02-12,110.2286,0.0251115054255433
120504,2024-03-01,88.6817,-0.1954746771708975
120504,2024-03-04,105.1946,0.18620414358317428
120504,2024-03-05,104.2498,-0.008981449618136295
120504,2024-03-06,106.0426,0.017197155294302657
120504,2024-03-07,112.3345,0.0593337017387352
120504,2024-03-09,113.6879,0.012047946089580597
120504,2024-03-10,107.4045,-0.05526885446912122
120504,2024-03-12,110.693,0.030617897760335966
120504,2024-04-01,89.1267,-0.19482984470562725
120504,2024-04-03,96.825,0.08637479004608051
120504,2024-04-04,105.9058,0.09378569584301566
120504,2024-04-06,106.1722,0.0025154429691292
120504,2024-04-07,113.214,0.06632432972096258
120504,2024-04-09,113.1648,-0.00043457522921197533
120504,2024-04-10,107.312,-0.05171926252686354
120504,2024-04-11,113.5107,0.05776334426718366
120504,2024-04-12,111.3056,-0.01942636244865026
120504,2024-05-01,89.6887,-0.1942121510508007
120504,2024-05-02,89.3405,-0.0038823173933839605
120504,2024-05-03,97.255,0.0885880423771972
120504,2024-05-04,106.1999,0.09197367744588969
120504,2024-05-06,106.3409,0.0013276848659933282
120504,2024-05-07,111.4267,0.047825436873300875
120504,2024-05-08,114.5913,0.02840073339693272
120504,2024-05-09,111.2796,-0.028900099745792218
120504,2024-05-11,113.7374,0.022086707716418852
120504,2024-05-12,112.344,-0.012251027366547818
120504,2024-06-02,90.4539,-0.1948488570818201
120504,2024-06-03,98.3588,0.08739147786883694
120504,2024-06-05,104.8687,0.06618523202804427
120504,2024-06-06,105.5027,0.0060456551859611185
120504,2024-06-08,112.2903,0.06433579424981528
120504,2024-06-09,110.7735,-0.013507845290287812
120504,2024-06-11,114.2529,0.031410039404731194
120504,2024-06-12,112.276,-0.01730284307881902
120504,2024-07-02,90.9956,-0.18953649934090988
120504,2024-07-03,98.305,0.08032696086404201
120504,2024-07-05,104.8461,0.06653883322313203
120504,2024-07-06,105.1867,0.0032485710007335022
120504,2024-07-08,113.6226,0.08019930276356235
120504,2024-07-10,107.1546,-0.05692529479170516
120504,2024-07-11,113.2894,0.05725185852963843
120504,2024-08-01,90.6329,-0.19998781880740824
120504,2024-08-02,91.6758,0.01150685898829229
120504,2024-08-03,97.1597,0.05981840354815571
120504,2024-08-04,104.6456,0.07704737663866812
120504,2024-08-05,104.6039,-0.00039848784850970986
120504,2024-08-07,110.9596,0.060759684868346264
120504,2024-08-08,113.7368,0.02502892944819557
120504,2024-08-10,106.6183,-0.06258748267930869
120504,2024-08-11,113.7083,0.06649890309637274
120504,2024-09-01,90.5197,-0.2039305837832418
120504,2024-09-02,92.2006,0.018569438475823485
120504,2024-09-04,103.9848,0.12781044808819053
120504,2024-09-05,104.812,0.007955008808979702
120504,2024-09-07,110.5431,0.05467980765561187
120504,2024-09-08,114.2329,0.033378835947246
120504,2024-09-09,109.8843,-0.038067842101531246
120504,2024-09-10,106.878,-0.02735877645851137
120504,2024-09-12,113.3055,0.06013866277437829
120504,2024-10-01,92.169,-0.1865443425076453
120504,2024-10-04,102.9734,0.11722379541928407
120504,2024-10-05,105.9414,0.028822977584502363
120504,2024-10-06,105.3128,-0.00593346887996582
120504,2024-10-07,109.0155,0.03515906898306764
120504,2024-10-09,110.3938,0.01264315624842327
120504,2024-10-10,106.9956,-0.03078252583025498
120504,2024-10-12,111.3442,0.040642792787740856
120504,2024-11-01,91.7385,-0.17608191535796203
120504,2024-11-03,98.12,0.06956185243927027
120504,2024-11-04,101.2118,0.03151039543416223
120504,2024-11-06,106.4734,0.05198603324908757
120504,2024-11-07,110.5191,0.037997283828636874
120504,2024-11-09,111.34,0.0074276753972843945
120504,2024-11-10,107.0274,-0.03873360876594223
120504,2024-11-11,113.5383,0.06083395466955199
120504,2024-11-12,110.3687,-0.027916570884010117
120504,2024-12-01,91.9756,-0.1666514147579885
120504,2024-12-02,92.3841,0.004441395326586717
120504,2024-12-03,99.4219,0.07617977552414312
120504,2024-12-04,101.2614,0.018501959829775982
120504,2024-12-06,106.7698,0.054397825825043045
120504,2024-12-07,109.2586,0.02330996218031678
120504,2024-12-08,113.4599,0.0384528082915212
120504,2024-12-09,112.3234,-0.010016754818222062
120504,2024-12-11,113.8802,0.013859979309743142
120504,2024-12-12,110.5853,-0.02893303664728375
120504,2025-01-01,110.3583,-0.0020527140587401904
120504,2025-01-04,118.7722,0.0762416601198097
120504,2025-01-05,126.3033,0.0634079355270003
120504,2025-01-07,135.1742,0.07023490280934874
120504,2025-01-08,123.536,-0.08609779085062097
120504,2025-01-09,131.9735,0.06829992876570401
120504,2025-01-10,135.0195,0.023080391139130185
120504,2025-01-12,143.8948,0.06573346812867786
120504,2025-02-01,110.8114,-0.22991379813586033
120504,2025-02-04,120.1891,0.0846275744192384
120504,2025-02-05,125.7355,0.046147279578597544
120504,2025-02-06,129.7969,0.032301140091700375
120504,2025-02-07,133.0132,0.02477948240674488
120504,2025-02-09,132.8586,-0.0011622906598744986
120504,2025-02-10,135.6172,0.020763428186056476
120504,2025-02-12,144.0636,0.06228118557233153
120504,2025-03-01,109.6371,-0.23896737274370483
120504,2025-03-02,114.9787,0.04872073413105604
120504,2025-03-03,115.8104,0.007233513685578341
120504,2025-03-04,120.3797,0.0394550057680485
120504,2025-03-06,130.3244,0.08261110469622368
120504,2025-03-07,132.6453,0.01780863752298112
120504,2025-03-09,134.2926,0.012418834289643188
120504,2025-03-10,133.5631,-0.005432168265414483
120504,2025-03-11,125.2277,-0.06240795549070055
120504,2025-03-12,147.3147,0.1763747158176665
120504,2025-04-02,114.1697,-0.2249945185375254
120504,2025-04-03,115.5109,0.01174742510490967
120504,2025-04-04,120.2268,0.04082645014453168
120504,2025-04-06,129.6534,0.07840681112697001
120504,2025-04-07,131.9186,0.017471196281778845
120504,2025-04-08,124.1689,-0.05874607523124109
120504,2025-04-09,133.8219,0.07774088358679188
120504,2025-04-11,127.2448,-0.049148158858901336
120504,2025-04-12,147.35,0.15800409918519254
120504,2025-05-02,114.2563,-0.22459246691550727
120504,2025-05-03,114.5596,0.0026545582169210657
120504,2025-05-05,125.3185,0.0939153069668539
120504,2025-05-06,130.9977,0.04531812940627278
120504,2025-05-08,123.5693,-0.05670633911893119
120504,2025-05-09,132.3003,0.07065670842191385
120504,2025-05-11,128.8273,-0.02625088529655628
120504,2025-05-12,147.1474,0.14220665961329626
120504,2025-06-01,110.8288,-0.24681781669264968
120504,2025-06-02,115.0744,0.038307732286192664
120504,2025-06-03,114.9727,-0.000883776061400221
120504,2025-06-05,124.4196,0.08216646212535661
120504,2025-06-06,131.5171,0.057044870743837794
120504,2025-06-08,124.1003,-0.05639418752390368
120504,2025-06-10,132.7534,0.06972666464142296
120504,2025-06-11,128.6318,-0.03104703909655049
120504,2025-07-01,108.162,-0.15913483291067987
120504,2025-07-02,115.0799,0.06395869159224121
120504,2025-07-03,115.2362,0.0013581867902214828
120504,2025-07-04,120.7468,0.047820042660205786
120504,2025-07-05,125.8946,0.04263301387697238
120504,2025-07-07,131.2218,0.0423147617133699
120504,2025-07-08,123.3954,-0.059642528909068515
120504,2025-07-10,130.7474,0.05958082716211477
120504,2025-07-11,129.2361,-0.011558929661316442
120504,2025-08-01,109.0168,-0.15645241538548438
120504,2025-08-04,121.0614,0.11048388872173831
120504,2025-08-05,125.5462,0.0370456644314372
120504,2025-08-07,131.9856,0.05129107850337178
120504,2025-08-08,123.6824,-0.06290989320047036
120504,2025-08-09,132.4492,0.07088154822351433
120504,2025-08-10,132.1638,-0.00215478840189276
120504,2025-08-12,148.3518,0.12248437166606885
120504,2025-09-01,109.9755,-0.25868442445592166
120504,2025-09-04,121.946,0.10884697046160285
120504,2025-09-05,124.8105,0.023489905367949815
120504,2025-09-06,132.8959,0.064781408615461
120504,2025-09-07,131.0553,-0.013849938184699595
120504,2025-09-09,131.5655,0.0038930131021026604
120504,2025-09-10,132.2032,0.004847015364970453
120504,2025-09-12,147.966,0.1192316071017947
120504,2025-10-01,109.6135,-0.2591980590135572
120504,2025-10-02,114.7431,0.04679715545986585
120504,2025-10-03,117.4616,0.023692056428665564
120504,2025-10-04,122.5892,0.043653415243790405
120504,2025-10-06,131.6999,0.07431894489889812
120504,2025-10-07,130.4255,-0.009676544932836095
120504,2025-10-09,130.4143,-8.587277794602777e-05
120504,2025-10-10,129.6974,-0.005497096560729942
120504,2025-10-11,128.9422,-0.0058227844197337175
120504,2025-10-12,148.1538,0.14899389028572463
120504,2025-11-02,115.0083,-0.2237235899450435
120504,2025-11-03,116.8764,0.016243175492551387
120504,2025-11-04,123.4314,0.05608488967832681
120504,2025-11-06,132.9801,0.07736037993573763
120504,2025-11-07,128.1129,-0.03660096510680921
120504,2025-11-08,122.7456,-0.041895078481558046
120504,2025-11-09,129.6553,0.056292852859898934
120504,2025-11-11,131.3679,0.013208869980633198
120504,2025-11-12,150.0843,0.14247316125172138
120504,2025-12-02,115.7773,-0.22858486863715932
120504,2025-12-03,118.4313,0.022923319165328637
120504,2025-12-05,125.6559,0.061002454587596455
120504,2025-12-06,135.5427,0.07868154221170665
120504,2025-12-08,124.4622,-0.0817491462100135
120504,2025-12-09,132.5969,0.0653587996998286
120504,2025-12-11,132.7744,0.0013386436636151355
120504,2025-12-12,150.1872,0.13114576303865788
120504,2026-01-01,159.035,0.058911811392715174
120504,2026-01-04,157.1127,-0.012087276385701284
120504,2026-01-05,151.1179,-0.038156049765550426
120504,2026-02-01,157.926,0.04505157893274059
120504,2026-02-02,150.8186,-0.04500462241809444
120504,2026-02-03,161.457,0.07053771882247939
120504,2026-02-04,158.1927,-0.02021776695962385
120504,2026-03-02,152.1614,-0.03812628522049388
120504,2026-03-03,162.5383,0.06819666485718456
120504,2026-03-04,158.1332,-0.02710191997824518
120504,2026-04-02,153.3461,-0.03027258033101199
120504,2026-04-03,164.2321,0.07098974150630499
120504,2026-04-05,154.3045,-0.060448596833383994
120504,2026-05-01,158.4208,0.026676474114494475
120504,2026-05-02,153.4326,-0.03148702695605632
120504,2026-05-03,164.1827,0.0700639890088548
120504,2026-05-05,153.3749,-0.06582788564203179
120504,2026-06-01,159.5064,0.039977206179107716
120504,2026-06-02,151.4575,-0.05046129810465283
120504,2026-06-03,161.582,0.06684713533499487
120504,2026-06-04,160.8894,-0.004286368531148277
120504,2026-06-05,153.0241,-0.048886377847142115
120504,2026-07-01,160.8772,0.05131936734148401
120504,2026-07-04,161.457,0.003603991118691807
120504,2026-07-05,153.0332,-0.05217364375654199
120504,2026-08-01,159.6007,0.04291552421304656
120504,2026-08-04,161.0284,0.008945449487377077
120504,2026-08-05,152.1869,-0.054906463704539
120504,2026-09-01,160.2962,0.05328513820834768
120504,2026-09-02,153.1606,-0.044515091436977405
120504,2026-09-03,161.5624,0.05485614446535214
120504,2026-09-04,160.7599,-0.0049671210628216
120504,2026-10-02,152.3418,-0.052364426700937106
120504,2026-10-03,160.2389,0.05183803788585917
120504,2026-10-04,160.8995,0.004122594451160033
120504,2026-11-02,151.8122,-0.0564781121134621
120504,2026-11-03,159.2901,0.04925756954974636
120504,2026-11-05,153.7473,-0.03479688944887349
120504,2026-12-01,159.4122,0.036845525092148
120504,2026-12-02,155.0195,-0.027555607412732663
120504,2026-12-03,157.6356,0.016875941413822204
120504,2026-12-05,150.6437,-0.04435482847783123
120505,2022-01-03,163.5843,0.12712907279913144
120505,2022-01-04,177.655,0.08601497821001147
120505,2022-01-06,178.0192,0.0020500408094341616
120505,2022-01-07,182.0551,0.022671150078193758
120505,2022-01-08,182.803,0.004108096944276607
120505,2022-01-09,196.0448,0.07243754205346753
120505,2022-01-11,207.0169,0.05596730951292761
120505,2022-01-12,212.5135,0.026551455460882778
120505,2022-02-02,145.166,-0.316909278704647
120505,2022-02-03,163.9771,0.12958337351721494
120505,2022-02-05,185.675,0.13232274506623187
120505,2022-02-06,176.704,-0.0483156052241821
120505,2022-02-08,183.6897,0.039533343897138584
120505,2022-02-09,196.7921,0.07132898578417857
120505,2022-02-11,208.2773,0.05836209888506705
120505,2022-02-12,214.0251,0.027596862452125226
120505,2022-03-01,135.872,-0.36515857252256856
120505,2022-03-02,146.5856,0.0788506829957607
120505,2022-03-03,164.1234,0.11964203850855748
120505,2022-03-05,187.7106,0.14371625252706188
120505,2022-03-06,179.6445,-0.042970935045756664
120505,2022-03-08,187.7732,0.04524881084586507
120505,2022-03-10,194.0604,0.033482946448161854
120505,2022-03-11,207.3819,0.0686461534656222
120505,2022-04-01,133.1682,-0.35786006396893844
120505,2022-04-02,150.3308,0.1288791167861396
120505,2022-04-03,167.7747,0.11603676691669285
120505,2022-04-04,181.0308,0.07901131696256947
120505,2022-04-05,186.3522,0.02939499797824463
120505,2022-04-07,182.5779,-0.020253584341907493
120505,2022-04-08,192.0599,0.05193399639277252
120505,2022-04-10,195.1622,0.016152773171286716
120505,2022-04-11,207.191,0.06163488626383584
120505,2022-05-01,137.2101,-0.3377603274273496
120505,2022-05-04,182.7175,0.3316621735571943
120505,2022-05-05,185.1829,0.013492960444401847
120505,2022-05-07,178.8271,-0.03432174353031514
120505,2022-05-08,190.8706,0.06734717500870957
120505,2022-05-09,196.1467,0.027642287497393614
120505,2022-05-10,194.3948,-0.008931580291689833
120505,2022-05-12,211.9705,0.09041239786249422
120505,2022-06-01,136.5355,-0.3558749920389864
120505,2022-06-04,183.4785,0.34381534472719544
120505,2022-06-05,184.2861,0.004401605637717854
120505,2022-06-06,177.9261,-0.03451155567348818
120505,2022-06-07,177.3419,-0.003283385630326152
120505,2022-06-09,198.3585,0.11850893669234397
120505,2022-06-10,194.971,-0.01707766493495355
120505,2022-06-12,210.6286,0.08030732775643568
120505,2022-07-01,137.8537,-0.345512907553865
120505,2022-07-02,152.8033,0.10844540262611746
120505,2022-07-03,167.1483,0.09387886256383204
120505,2022-07-04,185.0729,0.10723770448158909
120505,2022-07-06,181.0912,-0.02151422493514732
120505,2022-07-07,176.8351,-0.023502522485907562
120505,2022-07-09,199.2852,0.12695499931857412
120505,2022-07-10,195.3529,-0.01973202224751258
120505,2022-07-11,206.5406,0.05726917798507225
120505,2022-07-12,214.0601,0.03640688561958272
120505,2022-08-02,155.0315,-0.2757571354960593
120505,2022-08-03,167.202,0.07850340092174823
120505,2022-08-04,186.6974,0.11659788758507661
120505,2022-08-06,184.7698,-0.01032472867859957
120505,2022-08-07,177.3951,-0.03991290784532964
120505,2022-08-08,191.579,0.07995654896894
120505,2022-08-09,198.6686,0.03700614367963073
120505,2022-08-11,204.4297,0.02899854330276641
120505,2022-08-12,212.2256,0.03813486983544956
120505,2022-09-02,154.5677,-0.271682115635437
120505,2022-09-03,170.2713,0.10159690543367073
120505,2022-09-05,185.9755,0.09223045809834085
120505,2022-09-06,180.6272,-0.02875808910313471
120505,2022-09-08,188.4567,0.04334618484923647
120505,2022-09-09,199.3543,0.05782548458080816
120505,2022-09-11,202.405,0.015302905430181424
120505,2022-09-12,212.6864,0.05079617598379471
120505,2022-10-01,137.8884,-0.3516821009711951
120505,2022-10-02,155.0977,0.12480600253538388
120505,2022-10-03,170.6863,0.10050826027723159
120505,2022-10-05,188.25,0.1029004671142324
120505,2022-10-06,180.9491,-0.03878300132802137
120505,2022-10-08,190.4545,0.05253079457151211
120505,2022-10-10,194.9608,0.023660769370112078
120505,2022-10-11,205.0488,0.05174373515086117
120505,2022-11-01,136.6615,-0.33351719200502516
120505,2022-11-02,152.7728,0.11789201786896819
120505,2022-11-03,173.1418,0.13332870772807737
120505,2022-11-04,184.7604,0.06710453512669967
120505,2022-11-05,188.1561,0.018378938343930784
120505,2022-11-07,176.67,-0.06104558927401249
120505,2022-11-08,194.1595,0.0989953019754346
120505,2022-11-10,194.6006,0.002271843510103677
120505,2022-11-11,200.7462,0.03158058094373817
120505,2022-12-01,135.2528,-0.32624976213746504
120505,2022-12-04,185.3122,0.3701172914719695
120505,2022-12-05,188.1005,0.015046499906644195
120505,2022-12-07,174.6078,-0.07173133511075203
120505,2022-12-08,194.3831,0.11325553612152506
120505,2022-12-09,202.6535,0.042546908656153626
120505,2022-12-10,200.0125,-0.013032096657595416
120505,2022-12-12,210.8459,0.05416361477407672
120505,2023-01-02,210.8699,0.0001138272074534541
120505,2023-01-03,199.9437,-0.051814886809354976
120505,2023-01-05,186.3946,-0.06776457572806749
120505,2023-01-06,208.7148,0.11974703129811703
120505,2023-01-08,212.2681,0.017024667153455297
120505,2023-01-09,239.3299,0.12748877480883847
120505,2023-01-11,278.5071,0.16369538448810594
120505,2023-01-12,284.1063,0.02010433486255825
120505,2023-02-01,211.6281,-0.25510944319080564
120505,2023-02-02,209.4521,-0.010282188423938021
120505,2023-02-03,199.0672,-0.04958126464236923
120505,2023-02-05,184.017,-0.0756036152615801
120505,2023-02-06,214.1365,0.16367781237603052
120505,2023-02-08,215.3888,0.005848138920734991
120505,2023-02-10,262.9826,0.2209669212141021
120505,2023-02-11,281.1661,0.06914335777347991
120505,2023-03-01,209.9495,-0.2532901370399916
120505,2023-03-02,208.1219,-0.008704950476185913
120505,2023-03-03,197.4514,-0.05127043333738546
120505,2023-03-04,197.9323,0.002435536035702901
120505,2023-03-05,189.4915,-0.04264488413462586
120505,2023-03-07,214.4164,0.1315357153223231
120505,2023-03-08,215.1396,0.0033728763284897045
120505,2023-03-10,265.8227,0.235582384646992
120505,2023-03-11,282.2842,0.061926614995634344
120505,2023-04-01,207.9126,-0.2634635590656509
120505,2023-04-04,198.4147,-0.04568217606821323
120505,2023-04-05,191.2669,-0.036024548584354
120505,2023-04-07,215.042,0.12430326418214555
120505,2023-04-08,217.1366,0.00974042280112708
120505,2023-04-09,241.581,0.11257613870715488
120505,2023-04-10,269.9429,0.11740120290916933
120505,2023-04-12,284.786,0.054986072980619305
